,ID,concept:name,Status
685,685,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
686,686,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
687,687,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
688,688,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter departs scene', 'ed  assessment']",Anomalous
689,689,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'call', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Anomalous
690,690,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Normal
691,691,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'call']",Anomalous
692,692,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
693,693,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
694,694,"['Task', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
695,695,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
696,696,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
697,697,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
698,698,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
699,699,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
700,700,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  departs  base', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
701,701,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ems  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ems  assessment']",Anomalous
702,702,"['helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
703,703,"['helicopter  arrives  scene', 'ed  assessment', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'ed  assessment']",Anomalous
704,704,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital']",Normal
705,705,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'ems  assessment']",Anomalous
706,706,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
707,707,"['call', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital']",Anomalous
708,708,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
709,709,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'call', 'helicopter  arrives at  hospital', 'Task', 'helicopter  departs  base', 'Task', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
710,710,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
711,711,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'call', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
712,712,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
713,713,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
714,714,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
715,715,"['road  ambulance  arrives  hospital', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
716,716,"['road  ambulance  arrives  hospital', 'Task', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
717,717,"['road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
718,718,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'call']",Anomalous
719,719,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
720,720,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
721,721,"['Task', 'road  ambulance  arrives  hospital', 'ed  assessment', 'road  ambulance  arrives  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  departs  base', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
722,722,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Normal
723,723,"['road  ambulance  arrives  hospital', 'ed  assessment', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives  scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
724,724,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task']",Anomalous
725,725,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'Task', 'helicopter  arrives at  hospital']",Anomalous
726,726,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
727,727,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
728,728,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
729,729,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
730,730,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
731,731,"['helicopter departs scene', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
732,732,"['helicopter  arrives at  hospital', 'Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
733,733,"['Task', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital']",Anomalous
734,734,"['helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'helicopter  arrives at  hospital', 'road  ambulance  arrives  hospital']",Anomalous
